,index,title,production_budget,domestic_gross,worldwide_gross,year,studio,runtime_minutes,genres,averagerating,numvotes,profit,roi
262,2495,The Silence of the Lambs,20000000.0,130726716.0,275726716, 1991,,,,,,255726716.0,1278.63358
263,1081,The Twilight Saga: New Moon,50000000.0,296623634.0,687557727, 2009,,,,,,637557727.0,1275.115454
264,5039,La misma luna,1700000.0,12590147.0,23271741, 2008,,,,,,21571741.0,1268.9259411764706
265,5070,Kids,1500000.0,7412216.0,20412216, 1995,,,,,,18912216.0,1260.8144
266,3546,Saw IV,10000000.0,63300095.0,135759694, 2007,,,,,,125759694.0,1257.59694
267,3465,Gremlins,11000000.0,148168459.0,148199515,1984,,,,,,137199515.0,1247.2683181818181
268,3554,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780,2012,,,,,,124639780.0,1246.3978
269,692,Shrek 2,70000000.0,441226247.0,937008132, 2004,,,,,,867008132.0,1238.5830457142856
270,4480,The Boy Next Door,4000000.0,36006065.0,53401938, 2015,,,,,,49401938.0,1235.04845
271,3358,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915, 2017,,,,,,148191915.0,1234.9326250000001
272,4812,2016: Obamaâs America,2500000.0,33349941.0,33349941, 2012,,,,,,30849941.0,1233.99764
273,5339,"4 luni, 3 saptamani si 2 zile",900000.0,1196321.0,11993156, 2008,,,,,,11093156.0,1232.5728888888889
274,4207,Bend it Like Beckham,5600000.0,32543449.0,74566042, 2003,,,,,,68966042.0,1231.5364642857141
275,1624,The Hangover,35000000.0,277322503.0,465764086,2009,,,,,,430764086.0,1230.7545314285715
276,3182,The Spy Who Loved Me,14000000.0,46800000.0,185400000, 1977,,,,,,171400000.0,1224.2857142857142
277,5034,Lola rennt,1750000.0,7267324.0,22879194, 1999,,,,,,21129194.0,1207.3825142857143
278,5759,The Puffy Chair,15000.0,194523.0,195254,2006,,,,,,180254.0,1201.6933333333334
279,5230,The Green Inferno,1000000.0,7192291.0,12931420, 2015,,,,,,11931420.0,1193.1419999999998
280,4813,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255,2013,,,,,,29827255.0,1193.0901999999999
281,5017,Beasts of the Southern Wild,1800000.0,12795746.0,23265132, 2012,,,,,,21465132.0,1192.5073333333335
282,2168,Schindlerâs List,25000000.0,96898818.0,322197132, 1993,,,,,,297197132.0,1188.788528
283,4268,Monster,5000000.0,34469210.0,64240813, 2003,,,,,,59240813.0,1184.81626
284,621,Despicable Me 2,76000000.0,368065385.0,975216835,2013,,,,,,899216835.0,1183.1800460526315
285,4669,The Original Kings of Comedy,3000000.0,38168022.0,38236338, 2000,,,,,,35236338.0,1174.5446
286,3229,Brokeback Mountain,13900000.0,83043761.0,176980863,2005,,,,,,163080863.0,1173.243618705036
287,2487,Us,20000000.0,175006930.0,254210310, 2019,,,,,,234210310.0,1171.05155
288,4801,Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32980880, 1984,,,,,,30380880.0,1168.4953846153846
289,4594,Winchester,3500000.0,25091816.0,44378040,2018,,,,,,40878040.0,1167.944
290,3865,Little Miss Sunshine,8000000.0,59891098.0,100642353, 2006,,,,,,92642353.0,1158.0294125
291,5508,Monty Python and the Holy Grail,400000.0,3427696.0,5028948, 1975,,,,,,4628948.0,1157.2369999999999
292,3359,Lion,12000000.0,51739495.0,149570720, 2016,,,,,,137570720.0,1146.4226666666666
293,4482,Leaving Las Vegas,4000000.0,31983777.0,49800000, 1995,,,,,,45800000.0,1145.0
294,4584,Midnight Cowboy,3600000.0,44785053.0,44785053, 1969,,,,,,41185053.0,1144.02925
295,608,The Lion King,79300000.0,421785283.0,986214868, 1994,,,,,,906914868.0,1143.6505271122319
296,4105,"Good Bye, Lenin!",6400000.0,4063859.0,79384539, 2004,,,,,,72984539.0,1140.3834218749998
297,3770,The Purge: Anarchy,9000000.0,71562550.0,111534881, 2014,,,,,,102534881.0,1139.2764555555555
298,981,Forrest Gump,55000000.0,330151138.0,679850637,1994,,,,,,624850637.0,1136.0920672727273
299,4788,The Wizard of Oz,2777000.0,34063405.0,34305476, 1939,,,,,,31528476.0,1135.3430320489738
300,4888,Mad Max 2: The Road Warrior,2000000.0,24600832.0,24600832, 1982,,,,,,22600832.0,1130.0416
301,2499,Glass,20000000.0,111035005.0,245303505, 2019,,,,,,225303505.0,1126.517525
302,4889,Notorious,2000000.0,24464742.0,24464742, 1946,,,,,,22464742.0,1123.2371
303,3989,I Can Only Imagine,7000000.0,83482352.0,85604221, 2018,,,,,,78604221.0,1122.917442857143
304,2866,The Others,17000000.0,96522687.0,207765056, 2001,,,,,,190765056.0,1122.147388235294
305,4890,In the Heat of the Night,2000000.0,24379978.0,24407647,1967,,,,,,22407647.0,1120.38235
306,4104,The Terminator,6400000.0,38019031.0,78019031, 1984,,,,,,71619031.0,1119.0473593749998
307,5617,The Grace Card,200000.0,2430735.0,2430735, 2011,,,,,,2230735.0,1115.3675
308,1836,Toy Story,30000000.0,191796233.0,364545516, 1995,,,,,,334545516.0,1115.15172
309,425,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,1141403341, 2003,,,,,,1047403341.0,1114.2588734042554
310,4272,Dallas Buyers Club,5000000.0,27298285.0,60611845,2013,,,,,,55611845.0,1112.2369
311,3550,Insidious Chapter 3,10000000.0,52218558.0,120453155,2015,,,,,,110453155.0,1104.53155
312,1604,A Star is Born,36000000.0,215288866.0,433449571,2018,,,,,,397449571.0,1104.026586111111
313,5647,Another Earth,175000.0,1321194.0,2102779, 2011,,,,,,1927779.0,1101.588
314,3768,The Texas Chainsaw Massacre,9000000.0,80571655.0,107967319, 2003,,,,,,98967319.0,1099.636877777778
315,5542,Pieces of April,300000.0,2528664.0,3571253, 2003,,,,,,3271253.0,1090.4176666666667
316,2033,Indiana Jones and the Temple of Doom,28000000.0,179880271.0,333080271, 1984,,,,,,305080271.0,1089.5723964285714
317,5558,All You Need Is Love,300000.0,0.0,3565259, 2014,,,,,,3265259.0,1088.4196666666667
318,3541,The Purge: Election Year,10000000.0,79042440.0,118514727,2016,,,,,,108514727.0,1085.14727
319,1067,Mamma Mia!,52000000.0,144130063.0,615748772, 2008,,,,,,563748772.0,1084.1322538461538
320,625,The Secret Life of Pets,75000000.0,368384330.0,886750534,2016,,,,,,811750534.0,1082.3340453333333
321,2994,Tootsie,15000000.0,177200000.0,177200000, 1982,,,,,,162200000.0,1081.3333333333333
322,4642,Whiplash,3300000.0,13092006.0,38969037, 2014,,,,,,35669037.0,1080.879909090909
323,4262,The Gift,5000000.0,43787265.0,58978477,2015,,,,,,53978477.0,1079.56954
324,5608,Bronson,230000.0,104979.0,2703762,2009,,,,,,2473762.0,1075.548695652174
325,1626,Batman,35000000.0,251188924.0,411348924, 1989,,,,,,376348924.0,1075.28264
326,3467,The Fighter,11000000.0,93617009.0,129262388, 2010,,,,,,118262388.0,1075.112618181818
327,3753,You Only Live Twice,9500000.0,43100000.0,111600000, 1967,,,,,,102100000.0,1074.7368421052631
328,4793,Lage Raho Munna Bhai,2700000.0,2217561.0,31517561,2006,,,,,,28817561.0,1067.317074074074
329,4893,It Follows,2000000.0,14674077.0,23250755, 2015,,,,,,21250755.0,1062.5377500000002
330,4607,El secreto de sus ojos,3500000.0,6391436.0,40527719, 2010,,,,,,37027719.0,1057.9348285714286
331,4593,The Witch,3500000.0,25138705.0,40454520, 2016,,,,,,36954520.0,1055.8434285714286
332,3000,Scream,15000000.0,103046663.0,173046663, 1996,,,,,,158046663.0,1053.64442
333,3990,Five Feet Apart,7000000.0,45729221.0,80504421, 2019,,,,,,73504421.0,1050.0631571428573
334,5524,The Broadway Melody,379000.0,2800000.0,4358000,1929,,,,,,3979000.0,1049.8680738786281
335,5232,The Sessions,1000000.0,6002451.0,11495204, 2012,,,,,,10495204.0,1049.5203999999999
336,2516,La vita Ã¨ bella,20000000.0,57598247.0,229385361, 1998,,,,,,209385361.0,1046.926805
337,1382,Lucy,40000000.0,126573960.0,457507776, 2014,,,,,,417507776.0,1043.76944
338,5528,American Ninja 2: The Confrontation,350000.0,4000000.0,4000000,1987,,,,,,3650000.0,1042.857142857143
339,3521,Poltergeist,10700000.0,74706019.0,121706019,1982,,,,,,111006019.0,1037.439429906542
340,3862,The Karate Kid,8000000.0,90815558.0,90815558, 1984,,,,,,82815558.0,1035.194475
341,2726,Bad Teacher,19000000.0,100292856.0,215448997, 2011,,,,,,196448997.0,1033.942089473684
342,5449,Monsters,500000.0,237301.0,5639730, 2010,,,,,,5139730.0,1027.946
343,2181,Bridget Jones's Diary,25000000.0,71500556.0,281527158, 2001,,,,,,256527158.0,1026.108632
344,2458,Silver Linings Playbook,21000000.0,132092958.0,236412453, 2012,,,,,,215412453.0,1025.7735857142857
345,4214,Chariots of Fire,5500000.0,61558162.0,61865947, 1981,,,,,,56365947.0,1024.8354000000002
346,4877,The Best Years of Our Lives,2100000.0,23600000.0,23600000, 1946,,,,,,21500000.0,1023.8095238095237
347,2995,3 Men and a Baby,15000000.0,167780960.0,167780960, 1987,,,,,,152780960.0,1018.5397333333333
348,1083,Ted,50000000.0,218665740.0,556016627, 2012,,,,,,506016627.0,1012.0332539999999
349,4670,The Bridge on the River Kwai,3000000.0,33300000.0,33300000, 1957,,,,,,30300000.0,1010.0
350,4881,[Rec],2100000.0,0.0,23266821, 2009,,,,,,21166821.0,1007.9438571428572
351,3177,Cool Runnings,14000000.0,68856263.0,155056263,1993,,,,,,141056263.0,1007.5447357142858
352,3169,Unforgiven,14400000.0,101157447.0,159157447,1992,,,,,,144757447.0,1005.2600486111111
353,42,Titanic,200000000.0,659363944.0,2208208395, 1997,,,,,,2008208395.0,1004.1041975
354,2164,Gran Torino,25000000.0,148095302.0,274543085, 2008,,,,,,249543085.0,998.17234
355,5387,High Noon,730000.0,8000000.0,8000000, 1952,,,,,,7270000.0,995.890410958904
356,3516,Saw V,10800000.0,56746769.0,118209778, 2008,,,,,,107409778.0,994.5349814814815
357,4483,Monster's Ball,4000000.0,31273922.0,43766463, 2001,,,,,,39766463.0,994.1615750000001
358,1854,Se7en,30000000.0,100125643.0,328125643, 1995,,,,,,298125643.0,993.7521433333334
359,626,Independence Day,75000000.0,306169255.0,817400878,1996,,,,,,742400878.0,989.8678373333332
360,4671,Coming Home,3000000.0,32653000.0,32653000,1978,,,,,,29653000.0,988.4333333333334
361,4084,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,6500000.0,65281781.0,70712099,2008,,,,,,64212099.0,987.8784461538462
362,1588,Twilight,37000000.0,192769854.0,402280159, 2008,,,,,,365280159.0,987.243672972973
363,4263,The Big Sick,5000000.0,42872467.0,53972860, 2017,,,,,,48972860.0,979.4572000000001
364,2867,Aliens,17000000.0,85160248.0,183316455, 1986,,,,,,166316455.0,978.3320882352941
365,2122,Shakespeare in Love,26000000.0,100317794.0,279500000, 1998,,,,,,253500000.0,975.0
366,260,Harry Potter and the Deathly Hallows: Part II,125000000.0,381193157.0,1341693157, 2011,,,,,,1216693157.0,973.3545256
367,3002,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019, 2013,,,,,,145903019.0,972.6867933333333
368,437,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193, 2017,,,,,,874496193.0,971.6624366666666
369,5001,Buried,1987650.0,1044143.0,21270290, 2010,,,,,,19282640.0,970.1225064774986
370,4425,The Blue Lagoon,4500000.0,47923795.0,47923795, 1980,,,,,,43423795.0,964.9732222222223
371,5336,On the Waterfront,910000.0,9600000.0,9600000, 1954,,,,,,8690000.0,954.945054945055
372,3248,The First Purge,13000000.0,69488745.0,136617305,2018,,,,,,123617305.0,950.9023461538461
373,4650,Entre les murs,3250000.0,3766810.0,34114067, 2009,,,,,,30864067.0,949.6636000000001
374,2500,Jaws 2,20000000.0,102922376.0,208900376, 1978,,,,,,188900376.0,944.50188
375,2877,Jet Li's Hero,17000000.0,53652140.0,177535958, 2004,,,,,,160535958.0,944.3291647058822
376,4913,Amores Perros,2000000.0,5383834.0,20883834, 2001,,,,,,18883834.0,944.1917
377,4652,Rosemary's Baby,3200000.0,33395426.0,33395426, 1968,,,,,,30195426.0,943.6070625
378,2519,Me Before You,20000000.0,56245075.0,208265198,2016,,,,,,188265198.0,941.32599
379,752,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828, 2010,,,,,,638102828.0,938.3865117647058
380,4897,Boys Don't Cry,2000000.0,11540607.0,20741000,1999,,,,,,18741000.0,937.05
381,3868,28 Days Laterâ¦,8000000.0,45064915.0,82955633, 2003,,,,,,74955633.0,936.9454125000001
382,3354,Chronicle,12000000.0,64575175.0,123681790,2012,,,,,,111681790.0,930.6815833333334
383,5374,Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436,2011,,,,,,6962436.0,928.3248000000001
384,3880,On Her Majesty's Secret Service,8000000.0,22800000.0,82000000, 1969,,,,,,74000000.0,925.0
385,1759,The Maze Runner,34000000.0,102427862.0,348319861, 2014,,,,,,314319861.0,924.4701794117648
386,3560,Jigsaw,10000000.0,38052832.0,102445196, 2017,,,,,,92445196.0,924.45196
387,5775,Cavite,7000.0,70071.0,71644, 2006,,,,,,64644.0,923.4857142857143
388,1838,Chicago,30000000.0,170687518.0,306770545, 2002,,,,,,276770545.0,922.5684833333335
389,4816,Halloween II,2500000.0,25533818.0,25533818, 1981,,,,,,23033818.0,921.35272
390,3466,Doctor Zhivago,11000000.0,111897830.0,112036323, 1965,,,,,,101036323.0,918.5120272727273
391,3166,Romeo+Juliet,14500000.0,46338728.0,147542381,1996,,,,,,133042381.0,917.5336620689656
392,4710,East is East,3000000.0,4170647.0,30438635, 2000,,,,,,27438635.0,914.6211666666666
393,5338,Meet the Blacks,900000.0,9097072.0,9097072,2016,,,,,,8197072.0,910.7857777777778
394,5209,Casablanca,1039000.0,10462500.0,10496855, 1943,,,,,,9457855.0,910.2844080846968
395,2718,The Shape of Water,19500000.0,63859435.0,195790794,2017,,,,,,176290794.0,904.0553538461538
396,5223,Godzilla 2000,1000000.0,10037390.0,10037390, 2000,,,,,,9037390.0,903.739
397,4498,Scoop,4000000.0,10525717.0,40103262, 2006,,,,,,36103262.0,902.58155
398,5618,She Done Him Wrong,200000.0,2000000.0,2000000,1933,,,,,,1800000.0,900.0
399,3174,Towering Inferno,14000000.0,116000000.0,139700000, 1974,,,,,,125700000.0,897.8571428571428
400,4871,Friday the 13th Part V: A New Beginning,2200000.0,21930418.0,21930418, 1985,,,,,,19730418.0,896.8371818181819
401,424,Finding Nemo,94000000.0,380529370.0,936429370, 2003,,,,,,842429370.0,896.2014574468085
402,426,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,934699645, 2002,,,,,,840699645.0,894.3613244680851
403,2013,Pitch Perfect 2,29000000.0,184296230.0,287625468, 2015,,,,,,258625468.0,891.8119586206897
404,2361,Hauru no ugoku shiro,24000000.0,4710455.0,237814327, 2005,,,,,,213814327.0,890.8930291666668
405,5574,The Incredibly True Adventure of Two Girls in Love,250000.0,2210408.0,2477155, 1995,,,,,,2227155.0,890.8620000000001
406,1213,Indiana Jones and the Last Crusade,48000000.0,197171806.0,474171806, 1989,,,,,,426171806.0,887.8579291666666
407,3008,Mama,15000000.0,71628180.0,148095566, 2013,,,,,,133095566.0,887.3037733333333
408,1835,Ghostbusters,30000000.0,242212467.0,295212467,1984,,,,,,265212467.0,884.0415566666668
409,1082,Shrek,50000000.0,267655011.0,491812794, 2001,,,,,,441812794.0,883.625588
410,4142,Sliding Doors,6000000.0,11911200.0,58809149, 1998,,,,,,52809149.0,880.1524833333334
411,3860,Footloose,8200000.0,80000000.0,80000000, 1984,,,,,,71800000.0,875.609756097561
412,4541,Tau ming chong,4000000.0,129078.0,38899792,2010,,,,,,34899792.0,872.4947999999999
413,4609,Day of the Dead,3500000.0,5804262.0,34004262, 1985,,,,,,30504262.0,871.5503428571429
414,4644,Cidade de Deus,3300000.0,7563397.0,32059295, 2003,,,,,,28759295.0,871.4937878787879
415,2856,Superbad,17500000.0,121463226.0,169955142, 2007,,,,,,152455142.0,871.1722399999999
416,5066,Kickboxer,1500000.0,14533681.0,14533681,1989,,,,,,13033681.0,868.9120666666665
417,5231,I Am Not Your Negro,1000000.0,7123919.0,9617402,2017,,,,,,8617402.0,861.7402000000001
418,3863,The Muppet Movie,8000000.0,76657000.0,76657000, 1979,,,,,,68657000.0,858.2125
419,5425,Love Letters,550000.0,5269990.0,5269990, 1984,,,,,,4719990.0,858.18
420,4479,Annie Hall,4000000.0,38251425.0,38251425, 1977,,,,,,34251425.0,856.285625
421,442,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857,2009,,,,,,769701857.0,855.2242855555555
422,1840,American Pie 2,30000000.0,145096820.0,286500000, 2001,,,,,,256500000.0,855.0000000000001
423,4824,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533, 2016,,,,,,21345533.0,853.8213199999999
424,3244,Good Morning Vietnam,13000000.0,123922370.0,123922370, 1987,,,,,,110922370.0,853.2489999999999
425,3866,Easy A,8000000.0,58401464.0,76200721, 2010,,,,,,68200721.0,852.5090125
426,5069,Unsane,1500000.0,7690044.0,14244931, 2018,,,,,,12744931.0,849.6620666666666
427,5767,Cure,10000.0,94596.0,94596,2001,,,,,,84596.0,845.96
428,3344,Think Like a Man,12000000.0,91547205.0,113373764, 2012,,,,,,101373764.0,844.7813666666667
429,1842,Speed,30000000.0,121248145.0,283200000, 1994,,,,,,253200000.0,844.0
430,956,American Sniper,58000000.0,350126372.0,547326372, 2014,,,,,,489326372.0,843.6661586206898
431,5494,Brick,450000.0,2075743.0,4243996, 2006,,,,,,3793996.0,843.1102222222222
432,3246,Save the Last Dance,13000000.0,91038276.0,122244329, 2001,,,,,,109244329.0,840.3409923076923
433,2225,Mr. Beanâs Holiday,25000000.0,33302167.0,234981342, 2007,,,,,,209981342.0,839.9253679999999
434,3285,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347, 2015,,,,,,108778347.0,836.7565153846155
435,1632,The Devil Wears Prada,35000000.0,124740460.0,326073155, 2006,,,,,,291073155.0,831.6375857142857
436,3577,Calendar Girls,10000000.0,31011616.0,93074616, 2003,,,,,,83074616.0,830.74616
437,3760,Volver,9400000.0,12899867.0,87226613,2006,,,,,,77826613.0,827.9426914893618
438,2163,Hidden Figures,25000000.0,169607287.0,231771716, 2016,,,,,,206771716.0,827.086864
439,4673,Air Bud,3000000.0,24646936.0,27788649,1997,,,,,,24788649.0,826.2883
440,413,Ice Age: Continental Drift,95000000.0,161321843.0,879765137, 2012,,,,,,784765137.0,826.068565263158
441,4342,Des Hommes et Des Dieux,5000000.0,3954651.0,46263525, 2011,,,,,,41263525.0,825.2705000000001
442,3353,Step Up,12000000.0,65328121.0,110989157, 2006,,,,,,98989157.0,824.9096416666667
443,3772,The Strangers,9000000.0,52597610.0,83051676, 2008,,,,,,74051676.0,822.7964
444,5733,The Last Waltz,35000.0,321952.0,322563,1991,,,,,,287563.0,821.6085714285715
445,3548,White Noise,10000000.0,56094360.0,92094360,2005,,,,,,82094360.0,820.9436000000001
446,4215,Diary of a Mad Black Woman,5500000.0,50406346.0,50458356, 2005,,,,,,44958356.0,817.4246545454546
447,4891,Sleeper,2000000.0,18344729.0,18344729, 1973,,,,,,16344729.0,817.2364500000001
448,4464,Whale Rider,4300000.0,20779666.0,39374600,2003,,,,,,35074600.0,815.6883720930233
449,2496,Wayne's World,20000000.0,121697323.0,183097323, 1992,,,,,,163097323.0,815.486615
450,3829,Manchester by the Sea,8500000.0,47695371.0,77733867, 2016,,,,,,69233867.0,814.5160823529412
451,3461,Dirty Grandpa,11500000.0,35593113.0,105078449, 2016,,,,,,93578449.0,813.7256434782608
452,4635,High Anxiety,3400000.0,31063038.0,31063038, 1977,,,,,,27663038.0,813.6187647058824
453,3253,The Shallows,13000000.0,55121623.0,118763442, 2016,,,,,,105763442.0,813.5649384615384
454,5708,20 Dates,66000.0,541636.0,602920, 1999,,,,,,536920.0,813.5151515151515
455,1629,Lethal Weapon 3,35000000.0,144731527.0,319700000, 1992,,,,,,284700000.0,813.4285714285713
456,841,Mei Ren Yu,60720000.0,3229457.0,554516671, 2016,,,,,,493796671.0,813.2356241765481
457,3542,Book Club,10000000.0,68566296.0,91113683, 2018,,,,,,81113683.0,811.13683
458,3774,Ouija: Origin of Evil,9000000.0,35144505.0,81831866, 2016,,,,,,72831866.0,809.2429555555557
459,2165,Taken,25000000.0,145000989.0,226941585, 2009,,,,,,201941585.0,807.76634
460,4486,The Kids Are All Right,4000000.0,20811365.0,36275469,2010,,,,,,32275469.0,806.8867250000001
461,2517,12 Years a Slave,20000000.0,56671993.0,181025343, 2013,,,,,,161025343.0,805.1267149999999
462,2498,Bad Moms,20000000.0,113257297.0,180998716, 2016,,,,,,160998716.0,804.9935800000001
463,5643,Bacheha-Ye aseman,180000.0,933933.0,1628579, 1999,,,,,,1448579.0,804.7661111111111
464,3543,Bring it On,10000000.0,68353550.0,90453550, 2000,,,,,,80453550.0,804.5355000000001
465,3572,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306,2015,,,,,,80384306.0,803.84306
466,5160,You Can Count on Me,1200000.0,9180275.0,10827356, 2000,,,,,,9627356.0,802.2796666666667
467,4892,Everything You Always Wanted to Know,2000000.0,18016290.0,18016290, 1972,,,,,,16016290.0,800.8145000000001
468,4481,The Greatest Show on Earth,4000000.0,36000000.0,36000000, 1952,,,,,,32000000.0,800.0
469,5227,Love Me Tender,1000000.0,9000000.0,9000000, 1956,,,,,,8000000.0,800.0
470,5226,Beyond the Valley of the Dolls,1000000.0,9000000.0,9000000,1970,,,,,,8000000.0,800.0
471,4260,A Nightmare On Elm Street 3: Dream Warriors,5000000.0,44793222.0,44793222, 1987,,,,,,39793222.0,795.86444
472,3769,Fiddler on the Roof,9000000.0,80500000.0,80500000,1971,,,,,,71500000.0,794.4444444444445
473,3181,First Blood,14000000.0,47212904.0,125212904, 1982,,,,,,111212904.0,794.3778857142858
474,3350,Ace Ventura: Pet Detective,12000000.0,72217396.0,107217396,1994,,,,,,95217396.0,793.4783
475,303,Star Wars Ep. I: The Phantom Menace,115000000.0,474544677.0,1027044677, 1999,,,,,,912044677.0,793.082327826087
476,1627,Austin Powers: The Spy Who Shagged Me,35000000.0,206040085.0,312383487, 1999,,,,,,277383487.0,792.5242485714285
477,1784,Bridesmaids,32500000.0,169211718.0,289632023, 2011,,,,,,257132023.0,791.1754553846154
478,5054,Sukkar banat,1600000.0,1060591.0,14253760,2008,,,,,,12653760.0,790.86
479,3474,Phone Booth,11000000.0,46566212.0,97837138,2003,,,,,,86837138.0,789.4285272727273
480,4265,MA,5000000.0,36049540.0,44300625, 2019,,,,,,39300625.0,786.0125
